step,best_idx,offset,steer,free_ahead,speed
2751,557,0.0315,0.0110,6.7993,4.0000
2752,543,0.0056,0.0019,2.5644,1.0000
2753,557,0.0315,0.0110,6.7605,4.0000
2754,543,0.0056,0.0019,2.5887,1.0000
2755,555,0.0278,0.0097,7.0261,4.0000
2756,543,0.0056,0.0019,2.6132,1.0000
2757,555,0.0278,0.0097,6.9407,4.0000
2758,542,0.0037,0.0013,2.6380,1.0000
2759,555,0.0278,0.0097,7.2050,4.0000
2760,541,0.0019,0.0006,2.6630,1.0000
2761,555,0.0278,0.0097,6.8768,4.0000
2762,541,0.0019,0.0006,2.6882,1.0000
2763,554,0.0259,0.0091,6.8678,4.0000
2764,541,0.0019,0.0006,2.7136,1.0000
2765,554,0.0259,0.0091,7.0989,4.0000
2766,540,0.0000,0.0000,23.1348,4.0000
2767,554,0.0259,0.0091,7.0430,4.0000
2768,540,0.0000,0.0000,23.1189,4.0000
2769,553,0.0241,0.0084,7.3071,4.0000
2770,539,-0.0019,-0.0006,23.1159,4.0000
2771,553,0.0241,0.0084,7.2782,4.0000
2772,540,0.0000,0.0000,23.1006,4.0000
2773,553,0.0241,0.0084,7.4839,4.0000
2774,539,-0.0019,-0.0006,23.0574,4.0000
2775,552,0.0222,0.0078,7.4508,4.0000
2776,538,-0.0037,-0.0013,23.0562,4.0000
2777,552,0.0222,0.0078,7.4001,4.0000
2778,538,-0.0037,-0.0013,23.0210,4.0000
2779,553,0.0241,0.0084,7.3607,4.0000
2780,538,-0.0037,-0.0013,23.0296,4.0000
2781,551,0.0204,0.0071,7.3097,4.0000
2782,537,-0.0056,-0.0019,23.0190,4.0000
2783,551,0.0204,0.0071,7.5728,4.0000
2784,537,-0.0056,-0.0019,22.9526,4.0000
2785,551,0.0204,0.0071,7.5448,4.0000
2786,537,-0.0056,-0.0019,22.9101,4.0000
2787,551,0.0204,0.0071,7.7495,4.0000
2788,536,-0.0074,-0.0026,22.8880,4.0000
2789,550,0.0185,0.0065,7.7275,4.0000
2790,536,-0.0074,-0.0026,22.8513,4.0000
2791,550,0.0185,0.0065,7.6740,4.0000
2792,536,-0.0074,-0.0026,22.8333,4.0000
2793,550,0.0185,0.0065,7.9410,4.0000
2794,535,-0.0093,-0.0032,22.8135,4.0000
2795,549,0.0167,0.0058,7.8319,4.0000
2796,536,-0.0074,-0.0026,22.8564,4.0000
2797,549,0.0167,0.0058,8.0878,4.0000
2798,535,-0.0093,-0.0032,22.8128,4.0000
2799,549,0.0167,0.0058,8.0315,4.0000
2800,534,-0.0111,-0.0039,22.7987,4.0000
2801,548,0.0148,0.0052,8.0068,4.0000
2802,534,-0.0111,-0.0039,22.7321,4.0000
2803,548,0.0148,0.0052,8.2151,4.0000
2804,534,-0.0111,-0.0039,22.7432,4.0000
2805,548,0.0148,0.0052,8.2298,4.0000
2806,533,-0.0130,-0.0045,22.6227,4.0000
2807,548,0.0148,0.0052,8.7968,4.0000
2808,533,-0.0130,-0.0045,22.6577,4.0000
2809,548,0.0148,0.0052,8.7610,4.0000
2810,533,-0.0130,-0.0045,22.5722,4.0000
2811,549,0.0167,0.0058,8.7192,4.0000
2812,532,-0.0148,-0.0052,22.5829,4.0000
2813,547,0.0130,0.0045,8.8927,4.0000
2814,532,-0.0148,-0.0052,22.5793,4.0000
2815,547,0.0130,0.0045,8.8932,4.0000
2816,532,-0.0148,-0.0052,22.4555,4.0000
2817,547,0.0130,0.0045,9.1222,4.0000
2818,532,-0.0148,-0.0052,22.4261,4.0000
2819,548,0.0148,0.0052,9.0871,4.0000
2820,532,-0.0148,-0.0052,22.4128,4.0000
2821,546,0.0111,0.0039,9.0346,4.0000
2822,531,-0.0167,-0.0058,22.3972,4.0000
2823,546,0.0111,0.0039,9.5313,4.0000
2824,531,-0.0167,-0.0058,22.3787,4.0000
2825,546,0.0111,0.0039,9.5005,4.0000
2826,531,-0.0167,-0.0058,22.3250,4.0000
2827,546,0.0111,0.0039,9.4645,4.0000
2828,530,-0.0185,-0.0065,22.2248,4.0000
2829,546,0.0111,0.0039,10.0489,4.0000
2830,531,-0.0167,-0.0058,22.2064,4.0000
2831,546,0.0111,0.0039,9.7049,4.0000
2832,531,-0.0167,-0.0058,22.1818,4.0000
2833,545,0.0093,0.0032,9.6700,4.0000
2834,530,-0.0185,-0.0065,22.1152,4.0000
2835,545,0.0093,0.0032,10.1621,4.0000
2836,531,-0.0167,-0.0058,22.0933,4.0000
2837,545,0.0093,0.0032,10.1370,4.0000
2838,530,-0.0185,-0.0065,22.0892,4.0000
2839,544,0.0074,0.0026,10.0900,4.0000
2840,530,-0.0185,-0.0065,22.0699,4.0000
2841,544,0.0074,0.0026,10.9150,4.0000
2842,530,-0.0185,-0.0065,22.0457,4.0000
2843,544,0.0074,0.0026,10.9064,4.0000
2844,529,-0.0204,-0.0071,22.0284,4.0000
2845,543,0.0056,0.0019,10.8582,4.0000
2846,529,-0.0204,-0.0071,21.9943,4.0000
2847,543,0.0056,0.0019,11.7361,4.0000
2848,529,-0.0204,-0.0071,21.8936,4.0000
2849,543,0.0056,0.0019,11.6673,4.0000
2850,529,-0.0204,-0.0071,21.8678,4.0000
2851,543,0.0056,0.0019,11.6429,4.0000
2852,529,-0.0204,-0.0071,21.8503,4.0000
2853,542,0.0037,0.0013,13.5001,4.0000
2854,529,-0.0204,-0.0071,21.8212,4.0000
2855,542,0.0037,0.0013,13.1831,4.0000
2856,529,-0.0204,-0.0071,21.8387,4.0000
2857,542,0.0037,0.0013,13.1536,4.0000
2858,529,-0.0204,-0.0071,21.6944,4.0000
2859,542,0.0037,0.0013,13.8840,4.0000
2860,529,-0.0204,-0.0071,21.6728,4.0000
2861,542,0.0037,0.0013,13.8594,4.0000
2862,529,-0.0204,-0.0071,21.6677,4.0000
2863,542,0.0037,0.0013,13.8106,4.0000
2864,529,-0.0204,-0.0071,21.6632,4.0000
2865,541,0.0019,0.0006,14.9759,4.0000
2866,529,-0.0204,-0.0071,21.5630,4.0000
2867,541,0.0019,0.0006,14.9128,4.0000
2868,529,-0.0204,-0.0071,21.5323,4.0000
2869,541,0.0019,0.0006,14.8763,4.0000
2870,529,-0.0204,-0.0071,21.4886,4.0000
2871,541,0.0019,0.0006,14.8473,4.0000
2872,529,-0.0204,-0.0071,21.5166,4.0000
2873,540,0.0000,0.0000,18.3525,4.0000
2874,529,-0.0204,-0.0071,21.4726,4.0000
2875,540,0.0000,0.0000,18.3063,4.0000
2876,528,-0.0222,-0.0078,21.3710,4.0000
2877,540,0.0000,0.0000,18.2555,4.0000
2878,528,-0.0222,-0.0078,21.3650,4.0000
2879,540,0.0000,0.0000,18.2139,4.0000
2880,528,-0.0222,-0.0078,21.3273,4.0000
2881,540,0.0000,0.0000,18.1286,4.0000
2882,528,-0.0222,-0.0078,21.2621,4.0000
2883,540,0.0000,0.0000,18.0638,4.0000
2884,528,-0.0222,-0.0078,21.2381,4.0000
2885,539,-0.0019,-0.0006,18.0312,4.0000
2886,528,-0.0222,-0.0078,21.2285,4.0000
2887,539,-0.0019,-0.0006,18.0140,4.0000
2888,528,-0.0222,-0.0078,21.1884,4.0000
2889,539,-0.0019,-0.0006,17.9104,4.0000
2890,528,-0.0222,-0.0078,21.1572,4.0000
2891,539,-0.0019,-0.0006,17.8504,4.0000
2892,528,-0.0222,-0.0078,21.1467,4.0000
2893,539,-0.0019,-0.0006,17.8434,4.0000
2894,528,-0.0222,-0.0078,21.0923,4.0000
2895,539,-0.0019,-0.0006,17.7899,4.0000
2896,528,-0.0222,-0.0078,21.0321,4.0000
2897,538,-0.0037,-0.0013,17.7623,4.0000
2898,528,-0.0222,-0.0078,20.9886,4.0000
2899,538,-0.0037,-0.0013,17.6881,4.0000
2900,529,-0.0204,-0.0071,20.9752,4.0000
2901,538,-0.0037,-0.0013,17.6187,4.0000
2902,529,-0.0204,-0.0071,20.8876,4.0000
2903,538,-0.0037,-0.0013,17.5828,4.0000
2904,528,-0.0222,-0.0078,20.9058,4.0000
2905,538,-0.0037,-0.0013,17.5687,4.0000
2906,528,-0.0222,-0.0078,20.8579,4.0000
2907,538,-0.0037,-0.0013,17.5162,4.0000
2908,529,-0.0204,-0.0071,20.8062,4.0000
2909,538,-0.0037,-0.0013,17.4795,4.0000
2910,529,-0.0204,-0.0071,20.7859,4.0000
2911,537,-0.0056,-0.0019,17.4463,4.0000
2912,530,-0.0185,-0.0065,20.7227,4.0000
2913,537,-0.0056,-0.0019,17.3786,4.0000
2914,528,-0.0222,-0.0078,20.6995,4.0000
2915,538,-0.0037,-0.0013,17.3623,4.0000
2916,528,-0.0222,-0.0078,20.6373,4.0000
2917,537,-0.0056,-0.0019,17.2993,4.0000
2918,528,-0.0222,-0.0078,20.6166,4.0000
2919,537,-0.0056,-0.0019,17.3120,4.0000
2920,528,-0.0222,-0.0078,20.6177,4.0000
2921,537,-0.0056,-0.0019,17.2994,4.0000
2922,528,-0.0222,-0.0078,20.5268,4.0000
2923,537,-0.0056,-0.0019,17.2128,4.0000
2924,528,-0.0222,-0.0078,20.4776,4.0000
2925,537,-0.0056,-0.0019,17.1484,4.0000
2926,528,-0.0222,-0.0078,20.4588,4.0000
2927,537,-0.0056,-0.0019,17.1141,4.0000
2928,528,-0.0222,-0.0078,20.4011,4.0000
2929,536,-0.0074,-0.0026,17.1332,4.0000
2930,528,-0.0222,-0.0078,20.3624,4.0000
2931,537,-0.0056,-0.0019,17.0329,4.0000
2932,528,-0.0222,-0.0078,20.3159,4.0000
2933,537,-0.0056,-0.0019,16.9607,4.0000
2934,528,-0.0222,-0.0078,20.3063,4.0000
2935,537,-0.0056,-0.0019,16.9150,4.0000
2936,528,-0.0222,-0.0078,20.2607,4.0000
2937,536,-0.0074,-0.0026,16.8788,4.0000
2938,529,-0.0204,-0.0071,20.2316,4.0000
2939,536,-0.0074,-0.0026,16.8499,4.0000
2940,528,-0.0222,-0.0078,20.2793,4.0000
2941,536,-0.0074,-0.0026,16.8134,4.0000
2942,528,-0.0222,-0.0078,20.2337,4.0000
2943,536,-0.0074,-0.0026,16.7732,4.0000
2944,528,-0.0222,-0.0078,20.1873,4.0000
2945,536,-0.0074,-0.0026,16.7485,4.0000
2946,528,-0.0222,-0.0078,20.1674,4.0000
2947,536,-0.0074,-0.0026,16.6910,4.0000
2948,529,-0.0204,-0.0071,20.0852,4.0000
2949,536,-0.0074,-0.0026,16.6566,4.0000
2950,529,-0.0204,-0.0071,20.0592,4.0000
2951,536,-0.0074,-0.0026,16.5731,4.0000
2952,528,-0.0222,-0.0078,20.0413,4.0000
2953,535,-0.0093,-0.0032,16.5302,4.0000
2954,528,-0.0222,-0.0078,19.9484,4.0000
2955,535,-0.0093,-0.0032,16.4904,4.0000
2956,529,-0.0204,-0.0071,19.9652,4.0000
2957,535,-0.0093,-0.0032,16.4557,4.0000
2958,529,-0.0204,-0.0071,19.8475,4.0000
2959,534,-0.0111,-0.0039,16.3343,4.0000
2960,529,-0.0204,-0.0071,19.8523,4.0000
2961,534,-0.0111,-0.0039,16.3636,4.0000
2962,528,-0.0222,-0.0078,19.8056,4.0000
2963,534,-0.0111,-0.0039,16.3163,4.0000
2964,529,-0.0204,-0.0071,19.7666,4.0000
2965,534,-0.0111,-0.0039,16.2844,4.0000
2966,529,-0.0204,-0.0071,19.7302,4.0000
2967,534,-0.0111,-0.0039,16.2406,4.0000
2968,529,-0.0204,-0.0071,19.7094,4.0000
2969,535,-0.0093,-0.0032,16.2161,4.0000
2970,530,-0.0185,-0.0065,19.6356,4.0000
2971,534,-0.0111,-0.0039,16.1573,4.0000
2972,529,-0.0204,-0.0071,19.6143,4.0000
2973,534,-0.0111,-0.0039,16.1384,4.0000
2974,529,-0.0204,-0.0071,19.5836,4.0000
2975,534,-0.0111,-0.0039,16.1120,4.0000
2976,529,-0.0204,-0.0071,19.5651,4.0000
2977,534,-0.0111,-0.0039,16.0641,4.0000
2978,529,-0.0204,-0.0071,19.5385,4.0000
2979,534,-0.0111,-0.0039,15.9754,4.0000
2980,529,-0.0204,-0.0071,19.5148,4.0000
2981,534,-0.0111,-0.0039,15.9590,4.0000
2982,529,-0.0204,-0.0071,19.4543,4.0000
2983,534,-0.0111,-0.0039,15.8925,4.0000
2984,529,-0.0204,-0.0071,19.3937,4.0000
2985,534,-0.0111,-0.0039,15.8687,4.0000
2986,530,-0.0185,-0.0065,19.4152,4.0000
2987,534,-0.0111,-0.0039,15.8433,4.0000
2988,530,-0.0185,-0.0065,19.3113,4.0000
2989,534,-0.0111,-0.0039,15.8065,4.0000
2990,530,-0.0185,-0.0065,19.3315,4.0000
2991,534,-0.0111,-0.0039,15.7908,4.0000
2992,530,-0.0185,-0.0065,19.2966,4.0000
2993,534,-0.0111,-0.0039,15.7268,4.0000
2994,530,-0.0185,-0.0065,19.2350,4.0000
2995,534,-0.0111,-0.0039,15.6863,4.0000
2996,530,-0.0185,-0.0065,19.1821,4.0000
2997,534,-0.0111,-0.0039,15.6386,4.0000
2998,530,-0.0185,-0.0065,19.1846,4.0000
2999,534,-0.0111,-0.0039,15.6131,4.0000
3000,530,-0.0185,-0.0065,19.1575,4.0000
3001,534,-0.0111,-0.0039,15.5879,4.0000
3002,530,-0.0185,-0.0065,19.1067,4.0000
3003,534,-0.0111,-0.0039,15.5353,4.0000
3004,532,-0.0148,-0.0052,19.0828,4.0000
3005,534,-0.0111,-0.0039,15.5152,4.0000
3006,532,-0.0148,-0.0052,19.0562,4.0000
3007,534,-0.0111,-0.0039,15.4470,4.0000
3008,531,-0.0167,-0.0058,18.9891,4.0000
3009,534,-0.0111,-0.0039,15.4166,4.0000
3010,531,-0.0167,-0.0058,18.9429,4.0000
3011,534,-0.0111,-0.0039,15.3260,4.0000
3012,531,-0.0167,-0.0058,18.8950,4.0000
3013,534,-0.0111,-0.0039,15.2920,4.0000
3014,530,-0.0185,-0.0065,18.8777,4.0000
3015,534,-0.0111,-0.0039,15.3047,4.0000
3016,531,-0.0167,-0.0058,18.9125,4.0000
3017,534,-0.0111,-0.0039,15.2503,4.0000
3018,531,-0.0167,-0.0058,18.8074,4.0000
3019,534,-0.0111,-0.0039,15.2140,4.0000
3020,531,-0.0167,-0.0058,18.7887,4.0000
3021,534,-0.0111,-0.0039,15.1630,4.0000
3022,531,-0.0167,-0.0058,18.8070,4.0000
3023,534,-0.0111,-0.0039,15.1196,4.0000
3024,531,-0.0167,-0.0058,18.7013,4.0000
3025,534,-0.0111,-0.0039,15.0802,4.0000
3026,531,-0.0167,-0.0058,18.7125,4.0000
3027,534,-0.0111,-0.0039,15.0376,4.0000
3028,532,-0.0148,-0.0052,18.6647,4.0000
3029,534,-0.0111,-0.0039,15.0096,4.0000
3030,531,-0.0167,-0.0058,18.5777,4.0000
3031,534,-0.0111,-0.0039,14.9391,4.0000
3032,531,-0.0167,-0.0058,18.5259,4.0000
3033,533,-0.0130,-0.0045,14.9069,4.0000
3034,532,-0.0148,-0.0052,18.5058,4.0000
3035,534,-0.0111,-0.0039,14.8641,4.0000
3036,532,-0.0148,-0.0052,18.4675,4.0000
3037,534,-0.0111,-0.0039,14.8259,4.0000
3038,532,-0.0148,-0.0052,18.4274,4.0000
3039,534,-0.0111,-0.0039,14.7952,4.0000
3040,533,-0.0130,-0.0045,18.4844,4.0000
3041,533,-0.0130,-0.0045,14.7862,4.0000
3042,533,-0.0130,-0.0045,18.3733,4.0000
3043,533,-0.0130,-0.0045,14.7301,4.0000
3044,532,-0.0148,-0.0052,18.3491,4.0000
3045,533,-0.0130,-0.0045,14.7032,4.0000
3046,532,-0.0148,-0.0052,18.3058,4.0000
3047,533,-0.0130,-0.0045,14.6341,4.0000
3048,532,-0.0148,-0.0052,18.2655,4.0000
3049,533,-0.0130,-0.0045,14.6051,4.0000
3050,533,-0.0130,-0.0045,18.2601,4.0000
3051,533,-0.0130,-0.0045,14.5883,4.0000
3052,534,-0.0111,-0.0039,18.2136,4.0000
3053,533,-0.0130,-0.0045,14.4808,4.0000
3054,533,-0.0130,-0.0045,18.1850,4.0000
3055,533,-0.0130,-0.0045,14.4502,4.0000
3056,533,-0.0130,-0.0045,18.1314,4.0000
3057,533,-0.0130,-0.0045,14.4450,4.0000
3058,533,-0.0130,-0.0045,18.0978,4.0000
3059,535,-0.0093,-0.0032,14.4259,4.0000
3060,533,-0.0130,-0.0045,18.0734,4.0000
3061,535,-0.0093,-0.0032,14.3326,4.0000
3062,533,-0.0130,-0.0045,18.0579,4.0000
3063,535,-0.0093,-0.0032,14.2850,4.0000
3064,533,-0.0130,-0.0045,18.0300,4.0000
3065,534,-0.0111,-0.0039,14.2296,4.0000
3066,535,-0.0093,-0.0032,17.9773,4.0000
3067,535,-0.0093,-0.0032,14.2030,4.0000
3068,534,-0.0111,-0.0039,17.9292,4.0000
3069,534,-0.0111,-0.0039,14.2088,4.0000
3070,534,-0.0111,-0.0039,17.8833,4.0000
3071,534,-0.0111,-0.0039,14.1341,4.0000
3072,535,-0.0093,-0.0032,17.8455,4.0000
3073,534,-0.0111,-0.0039,14.1317,4.0000
3074,534,-0.0111,-0.0039,17.8463,4.0000
3075,534,-0.0111,-0.0039,14.0996,4.0000
3076,533,-0.0130,-0.0045,17.7868,4.0000
3077,534,-0.0111,-0.0039,14.0294,4.0000
3078,534,-0.0111,-0.0039,17.7792,4.0000
3079,534,-0.0111,-0.0039,14.0260,4.0000
3080,534,-0.0111,-0.0039,17.7095,4.0000
3081,534,-0.0111,-0.0039,14.0211,4.0000
3082,534,-0.0111,-0.0039,17.6564,4.0000
3083,534,-0.0111,-0.0039,14.0057,4.0000
3084,534,-0.0111,-0.0039,17.6093,4.0000
3085,534,-0.0111,-0.0039,13.9617,4.0000
3086,535,-0.0093,-0.0032,17.6683,4.0000
3087,534,-0.0111,-0.0039,13.9352,4.0000
3088,535,-0.0093,-0.0032,17.5935,4.0000
3089,534,-0.0111,-0.0039,13.8675,4.0000
3090,535,-0.0093,-0.0032,17.5531,4.0000
3091,534,-0.0111,-0.0039,13.8289,4.0000
3092,534,-0.0111,-0.0039,17.5259,4.0000
3093,534,-0.0111,-0.0039,13.7499,4.0000
3094,535,-0.0093,-0.0032,17.4977,4.0000
3095,534,-0.0111,-0.0039,13.7223,4.0000
3096,535,-0.0093,-0.0032,17.4317,4.0000
3097,534,-0.0111,-0.0039,13.6674,4.0000
3098,536,-0.0074,-0.0026,17.3245,4.0000
3099,535,-0.0093,-0.0032,13.6184,4.0000
3100,535,-0.0093,-0.0032,17.3197,4.0000
3101,535,-0.0093,-0.0032,13.5972,4.0000
3102,535,-0.0093,-0.0032,17.2773,4.0000
3103,534,-0.0111,-0.0039,13.5813,4.0000
3104,536,-0.0074,-0.0026,17.2687,4.0000
3105,534,-0.0111,-0.0039,13.4920,4.0000
3106,536,-0.0074,-0.0026,17.2448,4.0000
3107,534,-0.0111,-0.0039,13.5076,4.0000
3108,536,-0.0074,-0.0026,17.1848,4.0000
3109,534,-0.0111,-0.0039,13.4948,4.0000
3110,535,-0.0093,-0.0032,17.2157,4.0000
3111,534,-0.0111,-0.0039,13.4536,4.0000
3112,536,-0.0074,-0.0026,17.1726,4.0000
3113,535,-0.0093,-0.0032,13.4008,4.0000
3114,537,-0.0056,-0.0019,17.1446,4.0000
3115,534,-0.0111,-0.0039,13.3673,4.0000
3116,537,-0.0056,-0.0019,17.0921,4.0000
3117,534,-0.0111,-0.0039,13.3242,4.0000
3118,536,-0.0074,-0.0026,17.0555,4.0000
3119,534,-0.0111,-0.0039,13.2800,4.0000
3120,536,-0.0074,-0.0026,16.9611,4.0000
3121,534,-0.0111,-0.0039,13.2348,4.0000
3122,537,-0.0056,-0.0019,16.9649,4.0000
3123,536,-0.0074,-0.0026,13.2013,4.0000
3124,537,-0.0056,-0.0019,16.8884,4.0000
3125,536,-0.0074,-0.0026,13.1429,4.0000
3126,537,-0.0056,-0.0019,16.8325,4.0000
3127,536,-0.0074,-0.0026,13.1309,4.0000
3128,537,-0.0056,-0.0019,16.7737,4.0000
3129,536,-0.0074,-0.0026,13.0664,4.0000
3130,537,-0.0056,-0.0019,16.7599,4.0000
3131,535,-0.0093,-0.0032,13.0335,4.0000
3132,537,-0.0056,-0.0019,16.7331,4.0000
3133,535,-0.0093,-0.0032,12.9900,4.0000
3134,537,-0.0056,-0.0019,16.6834,4.0000
3135,535,-0.0093,-0.0032,12.9455,4.0000
3136,537,-0.0056,-0.0019,16.6617,4.0000
3137,535,-0.0093,-0.0032,12.9400,4.0000
3138,537,-0.0056,-0.0019,16.7000,4.0000
3139,535,-0.0093,-0.0032,12.9047,4.0000
3140,537,-0.0056,-0.0019,16.6316,4.0000
3141,535,-0.0093,-0.0032,12.8311,4.0000
3142,538,-0.0037,-0.0013,16.6226,4.0000
3143,536,-0.0074,-0.0026,12.8073,4.0000
3144,538,-0.0037,-0.0013,16.5253,4.0000
3145,535,-0.0093,-0.0032,12.7742,4.0000
3146,538,-0.0037,-0.0013,16.4827,4.0000
3147,536,-0.0074,-0.0026,12.7201,4.0000
3148,538,-0.0037,-0.0013,16.5141,4.0000
3149,535,-0.0093,-0.0032,12.6783,4.0000
3150,538,-0.0037,-0.0013,16.3968,4.0000
3151,535,-0.0093,-0.0032,12.6170,4.0000
3152,538,-0.0037,-0.0013,16.3954,4.0000
3153,537,-0.0056,-0.0019,12.5851,4.0000
3154,538,-0.0037,-0.0013,16.3152,4.0000
3155,536,-0.0074,-0.0026,12.5514,4.0000
3156,538,-0.0037,-0.0013,16.3079,4.0000
3157,537,-0.0056,-0.0019,12.5271,4.0000
3158,539,-0.0019,-0.0006,16.2831,4.0000
3159,536,-0.0074,-0.0026,12.5017,4.0000
3160,539,-0.0019,-0.0006,16.2062,4.0000
3161,536,-0.0074,-0.0026,12.4392,4.0000
3162,540,0.0000,0.0000,16.2315,4.0000
3163,536,-0.0074,-0.0026,12.4220,4.0000
3164,539,-0.0019,-0.0006,16.1356,4.0000
3165,536,-0.0074,-0.0026,12.3499,4.0000
3166,539,-0.0019,-0.0006,16.1285,4.0000
3167,535,-0.0093,-0.0032,12.3219,4.0000
3168,539,-0.0019,-0.0006,16.0683,4.0000
3169,535,-0.0093,-0.0032,12.2627,4.0000
3170,539,-0.0019,-0.0006,16.1015,4.0000
3171,536,-0.0074,-0.0026,12.2451,4.0000
3172,541,0.0019,0.0006,16.0104,4.0000
3173,536,-0.0074,-0.0026,12.2100,4.0000
3174,540,0.0000,0.0000,16.0297,4.0000
3175,536,-0.0074,-0.0026,12.1899,4.0000
3176,540,0.0000,0.0000,15.9309,4.0000
3177,536,-0.0074,-0.0026,12.1302,4.0000
3178,540,0.0000,0.0000,15.9151,4.0000
3179,536,-0.0074,-0.0026,12.1157,4.0000
3180,540,0.0000,0.0000,15.8463,4.0000
3181,536,-0.0074,-0.0026,12.0520,4.0000
3182,540,0.0000,0.0000,15.8235,4.0000
3183,536,-0.0074,-0.0026,12.0126,4.0000
3184,540,0.0000,0.0000,15.8071,4.0000
3185,536,-0.0074,-0.0026,11.9892,4.0000
3186,540,0.0000,0.0000,15.7560,4.0000
3187,536,-0.0074,-0.0026,11.9537,4.0000
3188,541,0.0019,0.0006,3.9904,2.8000
3189,536,-0.0074,-0.0026,11.8988,4.0000
3190,542,0.0037,0.0013,3.8953,2.8000
3191,537,-0.0056,-0.0019,11.8587,4.0000
3192,541,0.0019,0.0006,3.7938,2.8000
3193,536,-0.0074,-0.0026,11.8721,4.0000
3194,541,0.0019,0.0006,3.6889,2.8000
3195,536,-0.0074,-0.0026,11.8514,4.0000
3196,541,0.0019,0.0006,3.5827,2.8000
3197,536,-0.0074,-0.0026,11.8043,4.0000
3198,541,0.0019,0.0006,3.4768,2.8000
3199,537,-0.0056,-0.0019,11.7700,4.0000
3200,541,0.0019,0.0006,3.4587,2.8000
3201,536,-0.0074,-0.0026,11.7258,4.0000
3202,542,0.0037,0.0013,3.4647,2.8000
3203,537,-0.0056,-0.0019,11.6956,4.0000
3204,542,0.0037,0.0013,3.4715,2.8000
3205,537,-0.0056,-0.0019,11.6328,4.0000
3206,542,0.0037,0.0013,3.4788,2.8000
3207,537,-0.0056,-0.0019,11.5994,4.0000
3208,542,0.0037,0.0013,3.4867,2.8000
3209,537,-0.0056,-0.0019,11.5741,4.0000
3210,542,0.0037,0.0013,3.4950,2.8000
3211,537,-0.0056,-0.0019,11.4667,4.0000
3212,542,0.0037,0.0013,3.5038,2.8000
3213,537,-0.0056,-0.0019,11.5002,4.0000
3214,542,0.0037,0.0013,3.5130,2.8000
3215,537,-0.0056,-0.0019,11.3944,4.0000
3216,542,0.0037,0.0013,3.5224,2.8000
3217,537,-0.0056,-0.0019,11.4000,4.0000
3218,543,0.0056,0.0019,3.5322,2.8000
3219,537,-0.0056,-0.0019,11.3209,4.0000
3220,543,0.0056,0.0019,3.5422,2.8000
3221,537,-0.0056,-0.0019,11.2600,4.0000
3222,543,0.0056,0.0019,3.5525,2.8000
3223,537,-0.0056,-0.0019,11.2279,4.0000
3224,545,0.0093,0.0032,3.5630,2.8000
3225,537,-0.0056,-0.0019,11.2616,4.0000
3226,543,0.0056,0.0019,3.5736,2.8000
3227,537,-0.0056,-0.0019,11.1449,4.0000
3228,543,0.0056,0.0019,3.5844,2.8000
3229,537,-0.0056,-0.0019,11.0999,4.0000
3230,543,0.0056,0.0019,3.5954,2.8000
3231,537,-0.0056,-0.0019,11.0775,4.0000
3232,543,0.0056,0.0019,3.6064,2.8000
3233,539,-0.0019,-0.0006,11.0487,4.0000
3234,543,0.0056,0.0019,3.6176,2.8000
3235,539,-0.0019,-0.0006,10.9855,4.0000
3236,543,0.0056,0.0019,3.6289,2.8000
3237,537,-0.0056,-0.0019,11.0033,4.0000
3238,543,0.0056,0.0019,3.6403,2.8000
3239,538,-0.0037,-0.0013,10.9941,4.0000
3240,543,0.0056,0.0019,3.6517,2.8000
3241,537,-0.0056,-0.0019,10.9497,4.0000
3242,544,0.0074,0.0026,3.6632,2.8000
3243,538,-0.0037,-0.0013,10.9312,4.0000
3244,544,0.0074,0.0026,3.6748,2.8000
3245,538,-0.0037,-0.0013,10.8599,4.0000
3246,546,0.0111,0.0039,3.6864,2.8000
3247,537,-0.0056,-0.0019,10.8399,4.0000
3248,544,0.0074,0.0026,3.6981,2.8000
3249,539,-0.0019,-0.0006,10.7963,4.0000
3250,546,0.0111,0.0039,3.7098,2.8000
3251,537,-0.0056,-0.0019,10.7441,4.0000
3252,544,0.0074,0.0026,3.7216,2.8000
3253,537,-0.0056,-0.0019,10.7027,4.0000
3254,546,0.0111,0.0039,3.7333,2.8000
3255,538,-0.0037,-0.0013,10.6847,4.0000
3256,545,0.0093,0.0032,3.7452,2.8000
3257,538,-0.0037,-0.0013,10.6169,4.0000
3258,546,0.0111,0.0039,3.7570,2.8000
3259,538,-0.0037,-0.0013,10.5897,4.0000
3260,545,0.0093,0.0032,3.7689,2.8000
3261,538,-0.0037,-0.0013,10.5423,4.0000
3262,545,0.0093,0.0032,3.7807,2.8000
3263,538,-0.0037,-0.0013,10.5000,4.0000
3264,545,0.0093,0.0032,3.7926,2.8000
3265,538,-0.0037,-0.0013,10.4953,4.0000
3266,545,0.0093,0.0032,3.8045,2.8000
3267,538,-0.0037,-0.0013,10.4362,4.0000
3268,545,0.0093,0.0032,3.8165,2.8000
3269,539,-0.0019,-0.0006,10.3820,4.0000
3270,545,0.0093,0.0032,3.8284,2.8000
3271,538,-0.0037,-0.0013,10.3633,4.0000
3272,545,0.0093,0.0032,3.8403,2.8000
3273,538,-0.0037,-0.0013,10.3168,4.0000
3274,545,0.0093,0.0032,3.8523,2.8000
3275,538,-0.0037,-0.0013,10.2892,4.0000
3276,546,0.0111,0.0039,3.8642,2.8000
3277,538,-0.0037,-0.0013,10.2465,4.0000
