Frame,Sub Frame,"Position - Limo_04",,,"Rotation (Helical) - Limo_04",,
,,"TX","TY","TZ","RX","RY","RZ"
Frames,Frames,"mm","mm","mm","°","°","°"
10240,0,"-5592.9","-233.065","135.69","1.63957","-1.00632","-177.687"
10241,0,"-5594.83","-233.216","135.694","1.68689","-0.933229","-177.597"
10242,0,"-5596.89","-233.386","135.742","1.55978","-0.918052","-177.434"
10243,0,"-5598.68","-233.626","135.847","1.42534","-1.00873","-177.359"
10244,0,"-5600.11","-234.02","136.447","1.51282","-1.62767","-177.259"
10245,0,"-5601.63","-233.917","136.312","1.31186","-1.46538","-177.114"
10246,0,"-5603.18","-233.979","136.038","1.03117","-1.02652","-177.049"
10247,0,"-5604.7","-233.57","135.657","0.800986","-0.836233","-176.943"
10248,0,"-5606.37","-233.299","135.353","0.58557","-0.846739","-176.676"
10249,0,"-5608.59","-233.879","136.348","-1.01657","-1.29289","-176.438"
10250,0,"-5610.12","-234.16","136.414","-0.95375","-1.31994","-176.5"
10251,0,"-5612.08","-234.025","136.4","-1.14165","-1.10561","-176.367"
10252,0,"-5613.77","-234.505","136.448","-1.28893","-1.3016","-176.329"
10253,0,"-5615.28","-234.357","136.389","-1.29436","-1.28875","-176.29"
10254,0,"-5616.39","-234.606","136.466","-1.32382","-1.46014","-176.214"
10255,0,"-5617.39","-234.435","136.392","-1.33551","-1.47471","-176.125"
10256,0,"-5618.22","-234.463","136.414","-1.42233","-1.48011","-176.094"
10257,0,"-5618.65","-234.415","136.288","-1.35788","-1.48635","-176.038"
10258,0,"-5618.91","-234.538","136.472","-1.40795","-1.45033","-175.968"
10259,0,"-5619.24","-234.382","136.32","-1.42494","-1.34898","-175.929"
10260,0,"-5619.56","-234.224","136.205","-1.58354","-1.03383","-175.807"
10261,0,"-5619.9","-234.256","136.199","-1.54026","-1.22872","-175.837"
10262,0,"-5619.85","-233.729","135.924","-1.88391","-0.523743","-175.587"
10263,0,"-5619.88","-233.991","136.128","-1.65021","-0.995952","-175.736"
10264,0,"-5619.78","-233.491","135.733","-2.07929","-0.14997","-175.469"
10265,0,"-5619.9","-233.461","135.665","-2.04886","-0.179152","-175.506"
10266,0,"-5619.8","-233.338","135.614","-2.18331","0.100809","-175.4"
10267,0,"-5619.87","-233.929","136.004","-1.74766","-0.855933","-175.681"
10268,0,"-5619.52","-233.313","135.594","-2.166","0.0281621","-175.34"
10269,0,"-5619.62","-233.697","135.921","-1.82079","-0.690847","-175.587"
10270,0,"-5619.5","-233.76","135.91","-1.90356","-0.577524","-175.586"
10271,0,"-5619.38","-233.729","135.832","-1.88721","-0.556527","-175.611"
10272,0,"-5619.2","-233.687","135.827","-1.97895","-0.425381","-175.561"
10273,0,"-5619.09","-233.526","135.734","-1.99141","-0.300771","-175.544"
10274,0,"-5619.01","-233.704","135.879","-1.92715","-0.500681","-175.583"
10275,0,"-5618.89","-233.35","135.618","-2.07425","-0.103215","-175.442"
10276,0,"-5618.81","-233.545","135.788","-1.99462","-0.345293","-175.506"
10277,0,"-5618.73","-233.43","135.662","-2.064","-0.177434","-175.474"
10278,0,"-5618.65","-233.482","135.735","-2.04496","-0.269007","-175.48"
10279,0,"-5618.6","-233.393","135.656","-2.07819","-0.187495","-175.477"
10280,0,"-5618.36","-233.081","135.389","-2.34134","0.35512","-175.27"
10281,0,"-5618.32","-232.998","135.385","-2.33603","0.397159","-175.274"
10282,0,"-5618.25","-233.035","135.411","-2.33548","0.354777","-175.269"
10283,0,"-5618.23","-233.042","135.394","-2.32046","0.35669","-175.275"
10284,0,"-5618.19","-233.011","135.377","-2.34678","0.370552","-175.284"
10285,0,"-5618.13","-233.011","135.406","-2.32278","0.370608","-175.278"
10286,0,"-5618.07","-233.008","135.414","-2.33096","0.342234","-175.283"
10287,0,"-5618.07","-233.01","135.394","-2.33183","0.367882","-175.286"
10288,0,"-5618.01","-232.964","135.353","-2.3361","0.414733","-175.294"
10289,0,"-5617.97","-233.002","135.414","-2.33168","0.393419","-175.299"
10290,0,"-5617.94","-232.967","135.359","-2.32428","0.376369","-175.302"
10291,0,"-5617.92","-232.949","135.387","-2.32651","0.412227","-175.297"
10292,0,"-5617.9","-232.943","135.324","-2.33065","0.416416","-175.299"
10293,0,"-5617.86","-232.987","135.408","-2.34527","0.393595","-175.299"
10294,0,"-5617.82","-232.935","135.336","-2.33554","0.394915","-175.314"
10295,0,"-5617.81","-233.003","135.403","-2.34963","0.396789","-175.304"
10296,0,"-5617.8","-232.852","135.314","-2.44699","0.410704","-175.363"
10297,0,"-5617.76","-232.998","135.386","-2.35","0.390303","-175.309"
10298,0,"-5617.73","-232.954","135.315","-2.35285","0.407907","-175.317"
10299,0,"-5617.71","-233.005","135.401","-2.35303","0.373823","-175.313"
10300,0,"-5617.68","-232.899","135.294","-2.35305","0.414142","-175.321"
10301,0,"-5617.63","-232.971","135.447","-2.41213","0.389874","-175.343"
10302,0,"-5617.59","-232.938","135.335","-2.32441","0.39642","-175.33"
10303,0,"-5617.6","-232.9","135.437","-2.44172","0.416769","-175.367"
10304,0,"-5617.58","-232.837","135.338","-2.42395","0.421976","-175.38"
10305,0,"-5617.54","-232.97","135.407","-2.34277","0.38077","-175.335"
10306,0,"-5617.51","-232.836","135.337","-2.37605","0.412007","-175.362"
10307,0,"-5617.49","-232.984","135.4","-2.35339","0.393905","-175.338"
10308,0,"-5617.5","-232.846","135.279","-2.34128","0.429936","-175.356"
10309,0,"-5617.46","-232.952","135.404","-2.38247","0.412836","-175.357"
10310,0,"-5617.42","-232.832","135.328","-2.35375","0.423551","-175.365"
10311,0,"-5617.39","-232.956","135.436","-2.37736","0.381807","-175.373"
10312,0,"-5617.39","-232.848","135.285","-2.36366","0.440621","-175.373"
10313,0,"-5617.34","-232.978","135.396","-2.36708","0.406057","-175.357"
10314,0,"-5617.34","-232.879","135.314","-2.3203","0.42186","-175.366"
10315,0,"-5617.29","-232.974","135.375","-2.34356","0.381179","-175.353"
10316,0,"-5617.3","-232.87","135.276","-2.32083","0.417121","-175.367"
10317,0,"-5617.26","-232.986","135.382","-2.36321","0.389398","-175.364"
10318,0,"-5617.26","-232.863","135.31","-2.32459","0.41205","-175.368"
10319,0,"-5617.22","-232.978","135.366","-2.35516","0.369236","-175.356"
10320,0,"-5617.23","-232.884","135.292","-2.32143","0.390267","-175.369"
10321,0,"-5617.22","-232.948","135.376","-2.35083","0.403551","-175.347"
10322,0,"-5617.23","-232.855","135.296","-2.34332","0.434765","-175.367"
10323,0,"-5617.18","-232.915","135.376","-2.35057","0.403535","-175.361"
10324,0,"-5617.21","-232.878","135.283","-2.3202","0.420628","-175.37"
10325,0,"-5617.17","-232.929","135.361","-2.34335","0.399123","-175.351"
10326,0,"-5617.18","-232.884","135.308","-2.32085","0.385493","-175.369"
10327,0,"-5617.13","-232.915","135.38","-2.32706","0.391393","-175.362"
10328,0,"-5617.16","-232.865","135.304","-2.32335","0.420552","-175.368"
10329,0,"-5617.14","-232.933","135.338","-2.3428","0.3921","-175.358"
10330,0,"-5617.15","-232.852","135.338","-2.32043","0.407658","-175.362"
10331,0,"-5617.11","-232.938","135.343","-2.34591","0.393461","-175.369"
10332,0,"-5617.14","-232.875","135.299","-2.33086","0.419855","-175.379"
10333,0,"-5617.12","-232.934","135.326","-2.34611","0.395114","-175.372"
10334,0,"-5617.13","-232.886","135.329","-2.32434","0.420547","-175.374"
10335,0,"-5617.11","-232.882","135.308","-2.3493","0.391157","-175.361"
10336,0,"-5617.11","-232.892","135.343","-2.32299","0.433436","-175.381"
10337,0,"-5617.1","-232.917","135.321","-2.33612","0.39312","-175.376"
10338,0,"-5617.11","-232.957","135.35","-2.32485","0.398305","-175.376"
10339,0,"-5617.09","-232.886","135.336","-2.33587","0.410717","-175.376"
10340,0,"-5617.11","-232.921","135.339","-2.33313","0.412641","-175.368"
10341,0,"-5617.1","-232.886","135.294","-2.33011","0.413829","-175.381"
10342,0,"-5617.1","-232.894","135.356","-2.34258","0.439121","-175.372"
10343,0,"-5617.07","-232.868","135.308","-2.33826","0.415072","-175.368"
10344,0,"-5617.1","-232.908","135.346","-2.33557","0.421571","-175.371"
10345,0,"-5617.08","-232.874","135.287","-2.33606","0.406546","-175.37"
10346,0,"-5617.07","-232.912","135.396","-2.32521","0.411305","-175.375"
10347,0,"-5617.06","-232.847","135.304","-2.33512","0.448189","-175.39"
10348,0,"-5617.07","-232.929","135.363","-2.32432","0.394277","-175.375"
10349,0,"-5617.09","-232.845","135.289","-2.33001","0.434757","-175.387"
10350,0,"-5617.07","-232.924","135.372","-2.33373","0.403528","-175.375"
10351,0,"-5617.06","-232.842","135.273","-2.33175","0.434302","-175.374"
10352,0,"-5617.06","-232.93","135.366","-2.33451","0.398758","-175.37"
10353,0,"-5617.06","-232.869","135.273","-2.3275","0.406732","-175.381"
10354,0,"-5617.05","-232.945","135.382","-2.31789","0.40249","-175.379"
10355,0,"-5617.05","-232.846","135.29","-2.33296","0.42873","-175.375"
10356,0,"-5617.04","-232.933","135.367","-2.32851","0.384639","-175.374"
10357,0,"-5617.05","-232.876","135.292","-2.31752","0.406731","-175.387"
10358,0,"-5617.03","-232.954","135.387","-2.34121","0.418202","-175.375"
10359,0,"-5617.05","-232.848","135.294","-2.33245","0.428795","-175.384"
10360,0,"-5617.04","-232.918","135.381","-2.33013","0.392191","-175.367"
10361,0,"-5617.03","-232.898","135.294","-2.31484","0.391592","-175.388"
10362,0,"-5617.03","-232.95","135.37","-2.32939","0.383248","-175.383"
10363,0,"-5617.03","-232.842","135.297","-2.32074","0.408952","-175.372"
10364,0,"-5617.01","-232.963","135.369","-2.32603","0.376278","-175.374"
10365,0,"-5617.02","-232.871","135.268","-2.3247","0.401023","-175.388"
10366,0,"-5617.02","-232.959","135.377","-2.3294","0.375108","-175.374"
10367,0,"-5617.02","-232.853","135.306","-2.31785","0.412334","-175.388"
10368,0,"-5617.01","-232.893","135.358","-2.33847","0.405256","-175.374"
10369,0,"-5617.03","-232.85","135.282","-2.31383","0.419748","-175.389"
10370,0,"-5617","-232.938","135.374","-2.33365","0.388351","-175.378"
10371,0,"-5617.01","-232.834","135.312","-2.31228","0.417065","-175.387"
10372,0,"-5617.01","-232.935","135.349","-2.33899","0.375318","-175.382"
10373,0,"-5617.01","-232.872","135.317","-2.31031","0.40966","-175.394"
10374,0,"-5616.99","-232.925","135.349","-2.33971","0.393662","-175.382"
10375,0,"-5617.02","-232.873","135.304","-2.33658","0.427869","-175.389"
10376,0,"-5616.97","-232.92","135.352","-2.32796","0.396722","-175.389"
10377,0,"-5617","-232.896","135.29","-2.32924","0.396204","-175.393"
10378,0,"-5617","-232.925","135.326","-2.34847","0.394934","-175.392"
10379,0,"-5616.98","-232.906","135.33","-2.32234","0.399755","-175.381"
10380,0,"-5616.98","-232.885","135.301","-2.3456","0.420843","-175.383"
10381,0,"-5616.99","-232.89","135.322","-2.32559","0.41069","-175.381"
10382,0,"-5616.99","-232.923","135.323","-2.32078","0.398223","-175.384"
10383,0,"-5616.97","-232.862","135.347","-2.30815","0.400295","-175.385"
10384,0,"-5616.98","-232.892","135.33","-2.32001","0.406682","-175.378"
10385,0,"-5616.99","-232.908","135.345","-2.31392","0.399459","-175.388"
10386,0,"-5616.96","-232.894","135.297","-2.32797","0.400806","-175.388"
10387,0,"-5616.98","-232.914","135.343","-2.31662","0.409977","-175.385"
10388,0,"-5616.96","-232.872","135.29","-2.33418","0.42052","-175.39"
10389,0,"-5616.96","-232.903","135.359","-2.31488","0.417569","-175.393"
10390,0,"-5616.97","-232.86","135.289","-2.33563","0.421515","-175.385"
10391,0,"-5616.95","-232.884","135.374","-2.31352","0.414392","-175.38"
10392,0,"-5616.95","-232.876","135.297","-2.31751","0.396263","-175.396"
10393,0,"-5616.95","-232.921","135.376","-2.31281","0.405376","-175.386"
10394,0,"-5616.94","-232.89","135.3","-2.32496","0.409018","-175.389"
10395,0,"-5616.95","-232.928","135.373","-2.32588","0.405114","-175.391"
10396,0,"-5616.94","-232.789","135.293","-2.32747","0.453053","-175.383"
10397,0,"-5616.96","-232.931","135.375","-2.33804","0.399007","-175.387"
10398,0,"-5616.96","-232.892","135.293","-2.32177","0.388845","-175.395"
10399,0,"-5616.95","-232.91","135.372","-2.33249","0.390867","-175.389"
10400,0,"-5616.95","-232.859","135.265","-2.32033","0.40814","-175.387"
10401,0,"-5616.94","-232.93","135.365","-2.34396","0.397026","-175.385"
10402,0,"-5616.94","-232.838","135.274","-2.32888","0.418583","-175.396"
10403,0,"-5616.92","-232.918","135.378","-2.32783","0.394074","-175.39"
10404,0,"-5616.93","-232.86","135.262","-2.30722","0.391355","-175.398"
10405,0,"-5616.92","-232.924","135.388","-2.32309","0.407816","-175.39"
10406,0,"-5616.92","-232.872","135.262","-2.3186","0.40966","-175.401"
10407,0,"-5616.91","-232.912","135.379","-2.32393","0.398967","-175.389"
10408,0,"-5616.92","-232.834","135.26","-2.31841","0.398775","-175.385"
10409,0,"-5616.92","-232.929","135.381","-2.32025","0.399439","-175.388"
10410,0,"-5616.92","-232.84","135.286","-2.31344","0.404515","-175.393"
10411,0,"-5616.9","-232.959","135.393","-2.31284","0.395183","-175.395"
10412,0,"-5616.92","-232.823","135.286","-2.33681","0.421517","-175.388"
10413,0,"-5616.9","-232.963","135.386","-2.32438","0.397967","-175.394"
10414,0,"-5616.92","-232.851","135.277","-2.3268","0.438208","-175.401"
10415,0,"-5616.89","-232.928","135.369","-2.34645","0.402825","-175.374"
10416,0,"-5616.89","-232.894","135.288","-2.31491","0.400203","-175.401"
10417,0,"-5616.89","-232.94","135.378","-2.32396","0.399463","-175.402"
10418,0,"-5616.91","-232.857","135.288","-2.32776","0.422847","-175.395"
10419,0,"-5616.88","-232.914","135.391","-2.31312","0.416995","-175.402"
10420,0,"-5616.87","-232.853","135.318","-2.29928","0.407794","-175.399"
10421,0,"-5616.88","-232.923","135.329","-2.3225","0.381386","-175.397"
10422,0,"-5616.89","-232.857","135.303","-2.31569","0.432686","-175.395"
10423,0,"-5616.86","-232.874","135.367","-2.31314","0.420094","-175.391"
10424,0,"-5616.88","-232.853","135.294","-2.30871","0.407786","-175.401"
10425,0,"-5616.87","-232.91","135.321","-2.32827","0.411714","-175.405"
10426,0,"-5616.88","-232.875","135.313","-2.32076","0.421098","-175.398"
10427,0,"-5616.88","-232.887","135.312","-2.33121","0.423501","-175.392"
10428,0,"-5616.87","-232.87","135.305","-2.30903","0.415685","-175.397"
10429,0,"-5616.84","-232.884","135.336","-2.32321","0.384245","-175.403"
10430,0,"-5616.86","-232.859","135.313","-2.31289","0.406725","-175.395"
10431,0,"-5616.84","-232.874","135.344","-2.32887","0.414224","-175.399"
10432,0,"-5616.86","-232.843","135.37","-2.29435","0.424548","-175.4"
10433,0,"-5616.83","-232.884","135.332","-2.30868","0.389064","-175.4"
10434,0,"-5616.84","-232.91","135.355","-2.32575","0.402656","-175.401"
10435,0,"-5616.84","-232.85","135.356","-2.32146","0.448715","-175.401"
10436,0,"-5616.84","-232.862","135.363","-2.31429","0.426986","-175.398"
10437,0,"-5616.84","-232.868","135.319","-2.31601","0.412247","-175.397"
10438,0,"-5616.84","-232.928","135.362","-2.31572","0.414987","-175.409"
10439,0,"-5616.83","-232.848","135.283","-2.3234","0.412855","-175.398"
10440,0,"-5616.83","-232.84","135.372","-2.30231","0.450541","-175.4"
10441,0,"-5616.82","-232.806","135.313","-2.31761","0.45032","-175.4"
10442,0,"-5616.82","-232.873","135.346","-2.32435","0.442984","-175.404"
10443,0,"-5616.82","-232.832","135.286","-2.33018","0.422109","-175.401"
10444,0,"-5616.81","-232.827","135.399","-2.30056","0.473229","-175.387"
10445,0,"-5616.81","-232.784","135.309","-2.29963","0.466987","-175.403"
10446,0,"-5616.81","-232.904","135.374","-2.31062","0.417685","-175.395"
10447,0,"-5616.8","-232.769","135.312","-2.30787","0.456614","-175.403"
10448,0,"-5616.8","-232.843","135.402","-2.28769","0.457882","-175.401"
10449,0,"-5616.8","-232.835","135.267","-2.31872","0.410199","-175.397"
10450,0,"-5616.78","-232.901","135.41","-2.29405","0.420613","-175.393"
10451,0,"-5616.78","-232.817","135.32","-2.2731","0.461536","-175.404"
10452,0,"-5616.77","-232.877","135.401","-2.30753","0.44389","-175.409"
10453,0,"-5616.79","-232.847","135.286","-2.32165","0.441558","-175.409"
10454,0,"-5616.76","-232.87","135.439","-2.29041","0.44786","-175.399"
10455,0,"-5616.78","-232.778","135.313","-2.2984","0.465505","-175.402"
10456,0,"-5616.75","-232.859","135.447","-2.29308","0.457759","-175.398"
10457,0,"-5616.77","-232.704","135.342","-2.28661","0.493796","-175.402"
10458,0,"-5616.76","-232.881","135.393","-2.29991","0.440601","-175.4"
10459,0,"-5616.77","-232.832","135.271","-2.31459","0.415626","-175.401"
10460,0,"-5616.75","-232.871","135.402","-2.29307","0.449545","-175.402"
10461,0,"-5616.75","-232.749","135.303","-2.28635","0.472954","-175.401"
10462,0,"-5616.74","-232.914","135.378","-2.30306","0.45256","-175.409"
10463,0,"-5616.74","-232.834","135.266","-2.30338","0.427394","-175.412"
10464,0,"-5616.74","-232.849","135.369","-2.29623","0.434261","-175.398"
10465,0,"-5616.73","-232.786","135.314","-2.29842","0.452347","-175.399"
10466,0,"-5616.7","-232.903","135.374","-2.30336","0.439033","-175.402"
10467,0,"-5616.72","-232.822","135.301","-2.29535","0.422097","-175.41"
10468,0,"-5616.67","-232.805","135.421","-2.28644","0.489896","-175.399"
10469,0,"-5616.7","-232.726","135.367","-2.25516","0.511657","-175.396"
10470,0,"-5616.69","-232.917","135.347","-2.31218","0.424842","-175.408"
10471,0,"-5616.69","-232.783","135.332","-2.28961","0.463227","-175.406"
10472,0,"-5616.68","-232.886","135.354","-2.31421","0.438831","-175.403"
10473,0,"-5616.68","-232.784","135.311","-2.30042","0.434877","-175.407"
10474,0,"-5616.66","-232.866","135.391","-2.29771","0.456697","-175.404"
10475,0,"-5616.67","-232.792","135.354","-2.28429","0.453281","-175.415"
10476,0,"-5616.65","-232.781","135.382","-2.28647","0.477034","-175.413"
10477,0,"-5616.66","-232.772","135.346","-2.28301","0.470187","-175.406"
10478,0,"-5616.65","-232.82","135.373","-2.30458","0.470489","-175.403"
10479,0,"-5616.64","-232.81","135.347","-2.26733","0.445533","-175.404"
10480,0,"-5616.6","-232.786","135.383","-2.27382","0.473992","-175.409"
10481,0,"-5616.62","-232.805","135.347","-2.29045","0.455255","-175.413"
10482,0,"-5616.58","-232.811","135.392","-2.27056","0.454724","-175.415"
10483,0,"-5616.59","-232.718","135.407","-2.26262","0.501481","-175.406"
10484,0,"-5616.58","-232.69","135.419","-2.23284","0.519703","-175.399"
10485,0,"-5616.58","-232.744","135.411","-2.24839","0.473695","-175.406"
10486,0,"-5616.54","-232.832","135.387","-2.26727","0.447842","-175.413"
10487,0,"-5616.58","-232.809","135.365","-2.27887","0.464257","-175.409"
10488,0,"-5616.54","-232.749","135.376","-2.24663","0.50007","-175.416"
10489,0,"-5616.55","-232.935","135.324","-2.30346","0.374003","-175.416"
