Frame,Sub Frame,"Position - Limo_02",,,"Position - Limo_04",,,"Rotation (Helical) - Limo_02",,,"Rotation (Helical) - Limo_04",,
,,"TX","TY","TZ","TX","TY","TZ","RX","RY","RZ","RX","RY","RZ"
Frames,Frames,"mm","mm","mm","mm","mm","mm","°","°","°","°","°","°"
1691,0,"-4062.78","776.483","211.675","-889.618","753.948","164.667","0.155994","-1.1931","169.073","-0.438707","-2.15503","113.039"
1692,0,"-4065.19","776.611","211.725","-889.617","753.957","164.697","0.118976","-1.20925","169.139","-0.454734","-2.18106","113.034"
1693,0,"-4068.07","777.044","212.003","-889.63","753.95","164.706","0.430032","-1.1308","169.288","-0.438642","-2.14702","113.033"
1694,0,"-4071.68","777.531","211.414","-889.624","753.936","164.707","-0.182562","-1.30978","169.373","-0.434648","-2.13579","113.041"
1695,0,"-4074.05","777.994","211.729","-889.619","753.932","164.699","0.179917","-1.93654","169.202","-0.433311","-2.14138","113.038"
1696,0,"-4076.95","778.24","211.748","-889.639","753.952","164.681","0.0811204","-1.77855","169.495","-0.459322","-2.14396","113.051"
1697,0,"-4080.1","779.245","211.603","-889.614","753.915","164.709","-0.224929","-2.21249","169.385","-0.436226","-2.1202","113.043"
1698,0,"-4083.08","780.464","211.527","-889.618","753.925","164.675","0.154988","-3.36383","169.424","-0.45115","-2.16808","113.049"
1699,0,"-4086.47","780.893","210.923","-889.605","753.931","164.69","0.158519","-2.83563","169.28","-0.425302","-2.14736","113.034"
1700,0,"-4089.24","781.394","211.153","-889.609","753.943","164.686","0.0112643","-2.66401","169.281","-0.449909","-2.17213","113.043"
1701,0,"-4092.34","782.49","210.61","-889.623","753.948","164.707","0.0201199","-2.73337","169.269","-0.4386","-2.13745","113.039"
1702,0,"-4095.1","782.704","211.131","-889.625","753.946","164.699","0.24374","-3.27927","169.395","-0.439148","-2.16547","113.039"
1703,0,"-4097.5","783.537","211.881","-889.636","753.944","164.685","0.187244","-2.88657","169.372","-0.434303","-2.15072","113.044"
1704,0,"-4099.99","784.257","212.48","-889.622","753.937","164.691","0.533585","-2.18052","169.451","-0.441316","-2.15921","113.041"
1705,0,"-4102.83","784.83","212.241","-889.612","753.956","164.702","0.484636","-2.44711","169.454","-0.427107","-2.15266","113.037"
1706,0,"-4105.97","785.601","212.63","-889.624","753.95","164.676","-0.101155","-2.17832","169.523","-0.449393","-2.16747","113.043"
1707,0,"-4108.59","785.837","213.205","-889.603","753.948","164.685","1.16766","-3.14011","169.607","-0.434638","-2.17027","113.033"
1708,0,"-4111.62","786.231","212.644","-889.608","753.942","164.695","0.683917","-2.34934","169.762","-0.434612","-2.14482","113.037"
1709,0,"-4114.38","786.622","212.943","-889.616","753.939","164.7","0.785235","-2.26616","169.766","-0.436433","-2.14517","113.037"
1710,0,"-4117.4","787.415","213.011","-889.614","753.929","164.696","1.00562","-3.08039","169.888","-0.441357","-2.14201","113.043"
1711,0,"-4120.45","787.708","213","-889.62","753.933","164.711","1.01201","-2.56581","170.067","-0.429336","-2.14255","113.035"
1712,0,"-4123.18","788.35","213.112","-889.615","753.94","164.689","0.542755","-1.94991","170.317","-0.446359","-2.15597","113.047"
1713,0,"-4126","788.636","213.495","-889.616","753.954","164.718","0.72017","-3.19836","170.335","-0.438882","-2.15351","113.04"
1714,0,"-4128.94","788.965","212.892","-889.621","753.965","164.692","0.772209","-2.7279","170.274","-0.430328","-2.15405","113.036"
1715,0,"-4132.25","789.719","212.738","-889.621","753.942","164.694","0.546369","-2.35635","170.297","-0.429498","-2.14013","113.038"
1716,0,"-4134.78","789.899","213.027","-889.615","753.945","164.687","0.802423","-2.34946","170.462","-0.445871","-2.16856","113.035"
1717,0,"-4137.87","790.403","212.992","-889.611","753.945","164.723","0.662682","-2.48368","170.548","-0.427589","-2.14623","113.034"
1718,0,"-4140.8","790.829","212.759","-889.612","753.954","164.683","0.552679","-2.22116","170.568","-0.44064","-2.15718","113.04"
1719,0,"-4143.5","791.118","213.157","-889.617","753.935","164.713","1.03624","-2.60759","170.645","-0.429995","-2.13721","113.044"
1720,0,"-4146.83","791.788","212.79","-889.607","753.945","164.697","0.651601","-1.92391","170.983","-0.441389","-2.16511","113.042"
1721,0,"-4149.53","792.019","212.916","-889.623","753.943","164.696","0.492258","-2.45199","170.937","-0.441668","-2.15699","113.045"
1722,0,"-4152.5","792.439","212.97","-889.617","753.945","164.692","0.611376","-2.64752","171.034","-0.439612","-2.14679","113.04"
1723,0,"-4155.48","792.773","212.89","-889.604","753.94","164.684","0.825336","-2.18419","171.207","-0.436484","-2.14546","113.038"
1724,0,"-4158.19","793.305","212.92","-889.606","753.925","164.678","0.512398","-1.96173","171.063","-0.443339","-2.15349","113.039"
1725,0,"-4161.25","793.769","212.887","-889.604","753.936","164.699","0.374163","-2.15278","171.313","-0.441734","-2.16814","113.038"
1726,0,"-4163.91","793.831","212.98","-889.61","753.946","164.706","0.725794","-2.29815","171.516","-0.422495","-2.12876","113.04"
1727,0,"-4167.04","794.362","212.643","-889.623","753.931","164.705","0.470645","-2.10917","171.466","-0.430681","-2.13987","113.047"
1728,0,"-4169.77","794.545","213.113","-889.625","753.942","164.695","0.562436","-2.49746","171.594","-0.432558","-2.16506","113.04"
1729,0,"-4172.81","794.803","213.143","-889.626","753.945","164.701","0.514905","-2.26169","171.656","-0.427449","-2.15392","113.039"
1730,0,"-4175.6","795.188","213.041","-889.635","753.943","164.68","0.718154","-2.57061","171.745","-0.43831","-2.1507","113.042"
1731,0,"-4178.59","795.579","213.176","-889.612","753.939","164.694","0.855494","-2.57462","171.937","-0.441763","-2.16885","113.036"
1732,0,"-4181.67","795.923","213.186","-889.605","753.941","164.701","0.79348","-2.53864","171.989","-0.431753","-2.14369","113.035"
1733,0,"-4184.26","796.449","213.207","-889.608","753.934","164.702","0.824306","-2.92581","172.022","-0.444498","-2.1437","113.05"
1734,0,"-4187.3","796.835","213.352","-889.606","753.944","164.676","0.96153","-2.03589","172.132","-0.438148","-2.17794","113.034"
1735,0,"-4190.2","796.852","213.33","-889.609","753.944","164.704","1.01079","-2.4234","172.282","-0.433411","-2.14956","113.037"
1736,0,"-4193.01","797.519","213.367","-889.617","753.922","164.69","0.397956","-2.48485","172.28","-0.442078","-2.15159","113.041"
1737,0,"-4196.17","797.567","213.716","-889.621","753.929","164.688","0.496969","-1.7159","172.363","-0.437046","-2.16984","113.036"
1738,0,"-4198.97","797.813","213.599","-889.611","753.947","164.695","0.574111","-2.49055","172.535","-0.437353","-2.1639","113.037"
1739,0,"-4201.77","798.08","213.571","-889.617","753.933","164.677","0.55209","-2.46281","172.571","-0.451622","-2.17684","113.04"
1740,0,"-4204.59","798.436","213.858","-889.607","753.939","164.699","0.888736","-2.04275","172.63","-0.446796","-2.16471","113.041"
1741,0,"-4207.8","798.429","213.439","-889.607","753.946","164.711","0.51788","-2.43794","172.889","-0.440778","-2.15468","113.038"
1742,0,"-4210.9","798.808","213.417","-889.603","753.946","164.691","0.493651","-2.87475","172.916","-0.444413","-2.16115","113.037"
1743,0,"-4213.81","799.113","213.075","-889.623","753.951","164.685","0.956045","-2.67118","173.22","-0.438903","-2.15452","113.037"
1744,0,"-4216.63","799.422","213.113","-889.617","753.963","164.686","0.460845","-2.56645","173.188","-0.43216","-2.16879","113.034"
1745,0,"-4219.54","799.702","213.096","-889.63","753.941","164.674","0.485418","-2.231","173.368","-0.43892","-2.16132","113.041"
1746,0,"-4222.54","800.096","212.954","-889.629","753.947","164.684","0.638478","-2.20689","173.456","-0.440974","-2.16131","113.046"
1747,0,"-4225.61","800.62","212.55","-889.609","753.959","164.708","0.200356","-2.15628","173.223","-0.441362","-2.16576","113.037"
1748,0,"-4228.36","800.386","213.187","-889.618","753.934","164.697","0.484795","-2.43973","173.489","-0.431502","-2.14322","113.039"
1749,0,"-4231.31","800.876","213.207","-889.603","753.934","164.69","0.738733","-2.81139","173.538","-0.447436","-2.16505","113.042"
1750,0,"-4234.08","800.91","213.164","-889.599","753.953","164.691","0.429747","-2.1633","173.643","-0.426929","-2.15252","113.033"
1751,0,"-4237.15","801.06","213.477","-889.614","753.94","164.711","0.352774","-2.19413","173.72","-0.422083","-2.11784","113.039"
1752,0,"-4240.16","801.569","213.168","-889.613","753.938","164.685","0.109085","-1.68613","173.928","-0.436794","-2.1505","113.042"
1753,0,"-4242.89","801.479","213.919","-889.619","753.945","164.711","0.454156","-2.75167","173.852","-0.434658","-2.15049","113.037"
1754,0,"-4245.94","801.84","213.283","-889.631","753.942","164.706","0.266473","-2.359","173.892","-0.437418","-2.13734","113.042"
1755,0,"-4249.03","802.528","213.294","-889.626","753.941","164.699","0.200536","-3.11354","174.224","-0.440153","-2.15236","113.045"
1756,0,"-4251.69","802.457","213.239","-889.631","753.947","164.707","0.0810367","-1.8903","174.215","-0.422587","-2.13355","113.035"
1757,0,"-4254.75","802.704","213.456","-889.626","753.939","164.708","-0.0408708","-1.82864","174.213","-0.449809","-2.14615","113.048"
1758,0,"-4257.91","803.518","212.988","-889.622","753.944","164.71","0.382814","-2.29245","174.451","-0.426941","-2.12353","113.037"
1759,0,"-4260.81","803.556","212.664","-889.604","753.961","164.681","0.162282","-2.14179","174.373","-0.436888","-2.15257","113.038"
1760,0,"-4263.95","802.833","212.591","-889.613","753.943","164.696","0.227636","-3.60567","174.798","-0.428509","-2.13109","113.038"
1761,0,"-4267.08","803.476","212.46","-889.62","753.929","164.687","0.167033","-3.62318","174.791","-0.443875","-2.14904","113.044"
1762,0,"-4269.49","802.752","213.512","-889.6","753.945","164.699","0.617166","-3.29979","175.14","-0.426778","-2.15452","113.036"
1763,0,"-4272.87","803.418","212.639","-889.625","753.939","164.696","0.462245","-3.52573","175.131","-0.434795","-2.14213","113.042"
1764,0,"-4275.85","803.774","212.483","-889.616","753.935","164.723","0.165183","-3.81791","175.066","-0.427462","-2.13478","113.037"
1765,0,"-4279.27","803.706","211.892","-889.62","753.942","164.704","0.139837","-3.90729","175.148","-0.434181","-2.16266","113.036"
1766,0,"-4282.14","804.069","212.206","-889.61","753.957","164.694","-0.0528141","-3.95656","174.962","-0.424948","-2.15272","113.035"
1767,0,"-4285.29","803.283","212.879","-889.623","753.951","164.695","0.0775457","-4.53964","175.432","-0.439932","-2.14807","113.038"
1768,0,"-4288.55","804.446","211.945","-889.607","753.94","164.703","-0.676135","-4.1058","175.126","-0.432078","-2.14309","113.039"
1769,0,"-4291.21","804.056","212.379","-889.612","753.944","164.696","-0.251261","-5.10574","175.282","-0.429333","-2.14624","113.039"
1770,0,"-4294.3","804.32","212.229","-889.623","753.946","164.7","-0.442716","-4.81241","175.458","-0.435364","-2.15208","113.044"
1771,0,"-4297.54","803.189","211.97","-889.613","753.95","164.697","-0.833996","-3.13559","175.974","-0.430136","-2.14816","113.038"
1772,0,"-4300.42","803.008","211.512","-889.63","753.938","164.721","-0.606143","-3.05075","176.401","-0.427549","-2.12346","113.041"
1773,0,"-4303.54","803.58","211.902","-889.624","753.951","164.7","-0.524491","-2.94994","176.216","-0.43774","-2.15666","113.039"
1774,0,"-4305.2","802.603","213.036","-889.619","753.944","164.7","-0.204039","-3.4936","176.744","-0.434978","-2.14568","113.039"
1775,0,"-4309.74","804.468","211.183","-889.618","753.926","164.676","-0.665554","-3.92248","176.039","-0.42705","-2.14436","113.036"
1776,0,"-4311.41","803.438","212.691","-889.618","753.923","164.704","-1.44229","-1.03532","177.068","-0.431841","-2.1375","113.039"
1777,0,"-4314.74","804.392","211.799","-889.604","753.943","164.69","-1.67808","-1.15547","176.821","-0.434801","-2.15966","113.038"
1778,0,"-4318.02","804.462","211.545","-889.614","753.938","164.691","-1.15402","-2.30904","176.897","-0.439738","-2.14512","113.048"
1779,0,"-4319.91","803.833","212.494","-889.617","753.928","164.683","-0.822497","-2.16701","177.179","-0.4386","-2.15393","113.039"
1780,0,"-4323.03","804.418","212.3","-889.628","753.946","164.723","-0.905927","-2.50096","177.031","-0.436549","-2.13095","113.046"
1781,0,"-4325.83","804.165","212.086","-889.63","753.956","164.687","-0.690878","-1.98931","177.464","-0.430837","-2.14895","113.038"
1782,0,"-4328.88","804.387","211.973","-889.627","753.94","164.692","-0.955875","-2.06142","177.356","-0.446262","-2.16012","113.045"
1783,0,"-4332.33","804.959","211.587","-889.616","753.963","164.701","-1.10349","-2.49197","177.3","-0.431577","-2.1612","113.038"
1784,0,"-4334.61","804.623","212.324","-889.619","753.943","164.697","-0.821733","-2.70795","177.458","-0.442959","-2.14976","113.042"
1785,0,"-4337.93","805.132","212.014","-889.618","753.953","164.693","-1.3109","-2.27084","177.39","-0.439395","-2.14705","113.041"
1786,0,"-4340.28","804.457","212.305","-889.607","753.947","164.7","-0.845904","-2.58623","177.605","-0.44174","-2.16471","113.037"
1787,0,"-4343.93","805.154","211.117","-889.605","753.938","164.684","-0.710754","-2.18935","177.677","-0.436719","-2.15092","113.039"
1788,0,"-4346.09","804.458","212.442","-889.623","753.946","164.676","-0.571174","-2.4949","177.815","-0.446825","-2.17438","113.04"
1789,0,"-4349.23","804.484","212.436","-889.621","753.928","164.715","-0.219423","-3.35798","177.747","-0.432728","-2.14246","113.041"
1790,0,"-4352.38","804.936","212.088","-889.62","753.95","164.705","-0.573125","-2.14145","178.1","-0.44248","-2.14825","113.042"
1791,0,"-4355.26","804.589","212.007","-889.615","753.942","164.699","-0.890748","-2.58106","178.019","-0.434476","-2.13914","113.036"
1792,0,"-4358.02","804.868","211.74","-889.615","753.943","164.703","-0.329523","-3.17047","177.98","-0.436968","-2.16049","113.037"
1793,0,"-4361.27","805.385","211.912","-889.605","753.953","164.696","0.144655","-4.52795","177.801","-0.430634","-2.15471","113.034"
1794,0,"-4364.19","805.342","211.675","-889.629","753.951","164.68","-0.293702","-3.54232","177.912","-0.445763","-2.15456","113.047"
1795,0,"-4367.16","805.643","211.505","-889.614","753.959","164.69","-0.150371","-3.53174","178.033","-0.432169","-2.15402","113.037"
1796,0,"-4369.47","805.322","211.935","-889.614","753.953","164.679","-0.125764","-3.13286","178.183","-0.432095","-2.16424","113.034"
1797,0,"-4373.12","805.898","211.813","-889.63","753.945","164.694","-0.299057","-3.19201","178.008","-0.439492","-2.1363","113.034"
1798,0,"-4375.74","805.882","212.277","-889.622","753.943","164.685","-0.0347906","-3.28345","178.234","-0.435115","-2.15865","113.039"
1799,0,"-4378.81","806.393","211.911","-889.625","753.95","164.696","0.0030427","-3.42857","178.302","-0.438142","-2.13319","113.041"
1800,0,"-4382.03","806.962","211.789","-889.628","753.943","164.682","0.598308","-4.92557","177.806","-0.446102","-2.15584","113.042"
1801,0,"-4384.93","806.016","212.504","-889.621","753.956","164.681","-1.03449","-3.14306","178.365","-0.441665","-2.17515","113.037"
1802,0,"-4388.19","807.158","211.951","-889.604","753.947","164.697","0.295245","-5.29582","177.768","-0.436624","-2.15892","113.033"
1803,0,"-4390.59","807.045","212.38","-889.608","753.936","164.696","0.464738","-4.35821","178.351","-0.433099","-2.1273","113.042"
1804,0,"-4393.99","807.149","211.863","-889.62","753.931","164.704","0.164468","-5.41769","177.92","-0.433852","-2.13416","113.042"
1805,0,"-4396.49","807.818","212.262","-889.622","753.943","164.686","0.563085","-4.70753","178.241","-0.432029","-2.15039","113.036"
1806,0,"-4399.54","807.245","212.241","-889.616","753.942","164.702","0.709061","-4.70466","178.575","-0.44354","-2.16134","113.035"
1807,0,"-4402.29","807.319","212.671","-889.619","753.943","164.689","0.322328","-4.80781","178.343","-0.436461","-2.15886","113.033"
1808,0,"-4404.9","806.235","212.986","-889.623","753.957","164.703","0.935014","-5.30282","178.999","-0.444739","-2.16697","113.041"
1809,0,"-4407.92","807.819","212.336","-889.625","753.959","164.683","0.2394","-4.22733","178.759","-0.447825","-2.16936","113.039"
1810,0,"-4411.17","807.032","212.47","-889.611","753.95","164.696","0.587537","-5.35382","178.754","-0.446163","-2.16785","113.035"
1811,0,"-4413.58","807.028","212.7","-889.604","753.958","164.697","0.181806","-4.43851","179.028","-0.427617","-2.13911","113.043"
1812,0,"-4416.75","807.929","212.217","-889.602","753.938","164.692","0.686287","-5.00881","178.674","-0.444987","-2.15287","113.042"
1813,0,"-4418.94","807.218","213.111","-889.604","753.948","164.683","0.189311","-3.66285","179.3","-0.431456","-2.16127","113.034"
1814,0,"-4422.19","807.623","212.96","-889.8","753.584","164.905","-0.474367","-3.39773","179.112","-0.00951064","-2.46308","113.275"
1815,0,"-4424.47","807.186","213.277","-889.864","753.598","164.881","0.208854","-3.65079","179.529","-0.0628908","-2.41288","113.31"
1816,0,"-4428.37","807.945","212.649","-889.86","753.594","164.875","-0.261465","-3.23975","179.369","-0.0627309","-2.42691","113.305"
