x,y,theta,velocity
-22.791908,27.586211,-1.866446,
-22.855532,27.396620,-1.913514,
-22.923992,27.208704,-1.917650,
-22.992962,27.020985,-1.969309,
-23.070492,26.836624,-1.968480,
-23.146919,26.651839,-1.936129,
-23.220907,26.466086,-1.971246,
-23.300298,26.282552,-2.010829,
-23.384146,26.101012,-2.059124,
-23.466567,25.918939,-1.972867,
-23.542591,25.733971,-2.000166,
-23.629421,25.553859,-2.045729,
-23.725952,25.378769,-2.053019,
-23.816427,25.200432,-2.017646,
-23.904919,25.021117,-2.006452,
-23.985963,24.838325,-1.955456,
-24.055109,24.650703,-1.888385,
-24.117565,24.460705,-1.888385,
-24.149230,24.263879,-1.705398,
-24.181394,24.066648,-1.655249,
-24.188576,23.866906,-1.552747,
-24.170693,23.668102,-1.389497,
-24.140581,23.470828,-1.467704,
-24.077319,23.282462,-1.157177,
-24.003754,23.096680,-1.129951,
-23.898182,22.927614,-0.913761,
-23.778017,22.767761,-0.957772,
-23.660509,22.605950,-0.927752,
-23.530742,22.453900,-0.923852,
-23.404425,22.298981,-0.843581,
-23.265344,22.155299,-0.785398,
-23.123923,22.013877,-0.785398,
-22.982502,21.872456,-0.785398,
-22.841080,21.731035,-0.785398,
-22.697185,21.592172,-0.714381,
-22.543035,21.464839,-0.689115,
-22.394709,21.330883,-0.745677,
-22.246456,21.196648,-0.725152,
-22.097052,21.063692,-0.741154,
-21.950345,20.927773,-0.759694,
-21.807632,20.787677,-0.785398,
-21.666211,20.646255,-0.785398,
-21.524790,20.504834,-0.785398,
-21.383368,20.363413,-0.785398,
-21.241947,20.221991,-0.785398,
-21.100426,20.080670,-0.781287,
-20.954954,19.943493,-0.706868,
-20.799863,19.817282,-0.684949,
-20.652198,19.682501,-0.742673,
-20.503865,19.548350,-0.730387,
-20.355328,19.414428,-0.745563,
-20.209347,19.277728,-0.762271,
-20.067059,19.137194,-0.785398,
-19.925638,18.995772,-0.785398,
-19.784216,18.854351,-0.785398,
-19.642795,18.712929,-0.785398,
-19.501374,18.571508,-0.785398,
-19.359496,18.430548,-0.773107,
-19.212053,18.295501,-0.703112,
-19.058948,18.166842,-0.717942,
-18.913979,18.029158,-0.785398,
-18.767228,17.893318,-0.732831,
-18.618069,17.760084,-0.727622,
-18.470322,17.625289,-0.742501,
-18.326307,17.486531,-0.785398,
-18.184885,17.345110,-0.785398,
-18.043464,17.203688,-0.785398,
-17.902043,17.062267,-0.785398,
-17.760621,16.920846,-0.785398,
-17.619200,16.779424,-0.785398,
-17.474937,16.640947,-0.737406,
-17.322189,16.511921,-0.676124,
-17.173316,16.378585,-0.785398,
-17.025959,16.243385,-0.732628,
-16.876709,16.110253,-0.727377,
-16.729290,15.975102,-0.760108,
-16.585646,15.835960,-0.785398,
-16.444225,15.694539,-0.785398,
-16.302803,15.553118,-0.785398,
-16.161382,15.411696,-0.785398,
-16.019961,15.270275,-0.785398,
-15.878539,15.128854,-0.785398,
-15.737118,14.987432,-0.785398,
-15.595608,14.846099,-0.783016,
-15.449664,14.709429,-0.714466,
-15.296263,14.581144,-0.710144,
-15.149483,14.445415,-0.783867,
-15.003710,14.308549,-0.730679,
-14.854295,14.175602,-0.724921,
-14.706216,14.041176,-0.741202,
-14.562109,13.902514,-0.785398,
-14.420688,13.761092,-0.785398,
-14.279267,13.619671,-0.785398,
-14.137845,13.478250,-0.785398,
-13.996424,13.336828,-0.785398,
-13.855003,13.195407,-0.785398,
-13.713581,13.053986,-0.785398,
-13.572160,12.912564,-0.785398,
-13.430556,12.771329,-0.767833,
-13.283946,12.635352,-0.686764,
-13.128945,12.508983,-0.703834,
-12.980891,12.374553,-0.727225,
