x,y,theta,velocity
25.975865,105.396917,-2.392217,
25.916322,105.343490,-2.429150,
25.853872,105.293632,-2.429458,
25.794610,105.239895,-2.412285,
25.733148,105.188808,-2.558878,
25.673300,105.135856,-2.403132,
25.613732,105.082456,-2.414848,
25.552113,105.031665,-2.356894,
25.493453,104.977288,-2.426643,
25.432340,104.925680,-2.493286,
25.372562,104.872738,-2.389258,
25.312611,104.819789,-2.437931,
25.250652,104.769190,-2.460590,
25.193245,104.713518,-2.377986,
25.131406,104.662837,-2.427502,
25.071946,104.609322,-2.394500,
25.014088,104.554088,-2.356194,
24.952668,104.502936,-2.441549,
24.892642,104.450060,-2.399319,
24.834807,104.394807,-2.356194,
24.773784,104.343422,-2.421566,
24.715705,104.288416,-2.388963,
24.657182,104.233872,-2.388963,
24.599027,104.178939,-2.356194,
24.537820,104.127732,-2.356194,
24.480256,104.072188,-2.388661,
24.421783,104.017591,-2.391481,
24.363439,103.962856,-2.382380,
24.302129,103.911776,-2.425077,
24.245390,103.855390,-2.356194,
24.187495,103.800183,-2.383939,
24.129289,103.745301,-2.385993,
24.071177,103.690320,-2.379185,
24.010156,103.638868,-2.478051,
23.952968,103.582968,-2.356194,
23.896400,103.526400,-2.356194,
23.839585,103.470081,-2.373921,
23.781402,103.415178,-2.391007,
23.722492,103.361054,-2.400458,
23.662818,103.307775,-2.418741,
23.603809,103.253809,-2.356194,
23.547240,103.197240,-2.356194,
23.490672,103.140672,-2.356194,
23.434103,103.084103,-2.356194,
23.377534,103.027534,-2.356194,
23.320966,102.970966,-2.356194,
23.264398,102.914398,-2.356194,
23.207829,102.857829,-2.356194,
23.149819,102.802782,-2.452237,
23.089921,102.749812,-2.367697,
23.033298,102.693298,-2.356194,
22.976730,102.636730,-2.356194,
22.920161,102.580161,-2.356194,
22.863592,102.523592,-2.356194,
22.807024,102.467024,-2.356194,
22.750456,102.410456,-2.356194,
22.693887,102.353887,-2.356194,
22.637318,102.297318,-2.356194,
22.580750,102.240750,-2.356194,
22.524181,102.184181,-2.356194,
22.467696,102.127531,-2.338149,
22.414931,102.067442,-2.267494,
22.359649,102.009649,-2.356194,
22.303080,101.953080,-2.356194,
22.246512,101.896512,-2.356194,
22.189944,101.839944,-2.356194,
22.133375,101.783375,-2.356194,
22.076806,101.726806,-2.356194,
22.020238,101.670238,-2.356194,
21.963669,101.613669,-2.356194,
21.909791,101.554787,-2.140100,
21.856936,101.494836,-2.317994,
21.802079,101.436608,-2.329744,
21.746904,101.378679,-2.333261,
21.691232,101.321232,-2.356194,
21.634663,101.264663,-2.356194,
21.578094,101.208094,-2.356194,
21.526944,101.146808,-2.333633,
21.471829,101.088822,-2.329073,
21.416917,101.030644,-2.327114,
21.361876,100.972589,-2.333633,
21.305668,100.915668,-2.356194,
